monotonic,0.000155835,0.00010899799999999904
perf_counter,0.0001876050000000004,0.0001124700000000034
perf_counter_ns,183339,173750
process_time,0.0003039999999999987,0.0003039999999999987
process_time_ns,404000,262000
time,0.00020384788513183594,0.00014901161193847656
time_ns,153000,285000
monotonic,0.00015534500000000118,0.00011282299999999801
monotonic_ns,151147,230890
perf_counter,0.00016538099999999223,0.00011426500000000228
process_time,0.00028200000000000447,0.00022199999999999998
time,0.0001571178436279297,0.00011014938354492188
monotonic,0.00022034799999999521,0.00017770500000000022
perf_counter,0.00017401099999999475,0.00011466599999999938
perf_counter_ns,153106,111341
process_time,0.00030000000000000165,0.00024199999999999916
process_time_ns,332000,196000
time,0.00015807151794433594,0.00011205673217773438
time_ns,165000,119000
monotonic,0.00042399199999999804,0.00012571499999999847
monotonic_ns,152819,110732
perf_counter,0.00016919300000000498,0.00011282099999999906
process_time,0.00028000000000000247,0.00019600000000000173
time,0.00015401840209960938,0.00011110305786132812
monotonic,0.0001531270000000029,0.00011095300000000391
perf_counter,0.00018778499999999587,0.00012530300000000716
perf_counter_ns,162733,118660
process_time,0.00028400000000000647,0.00020399999999999585
process_time_ns,284000,202000
time,0.0001609325408935547,0.0001201629638671875
time_ns,161000,119000
monotonic,0.0001616820000000102,0.00012079299999999404
monotonic_ns,161857,120829
perf_counter,0.00017120299999999478,0.0006418470000000009
process_time,0.0002960000000000046,0.00020599999999999785
time,0.00016307830810546875,0.00011992454528808594
monotonic,0.000167113999999996,0.00012019099999999172
perf_counter,0.000209028,0.00013290300000000366
perf_counter_ns,340642,132028
process_time,0.00038399999999999546,0.00022400000000000198
process_time_ns,304000,226000
time,0.0001628398895263672,0.0001232624053955078
time_ns,164000,122000
monotonic,0.00016154399999999958,0.00012339900000001014
monotonic_ns,161225,123360
perf_counter,0.0001659809999999956,0.0007267219999999991
process_time,0.0003000000000000086,0.00021000000000000185
time,0.00016307830810546875,0.00012230873107910156
monotonic,0.00016033999999999493,0.00012079300000000792
perf_counter,0.00020124300000000026,0.00014342399999999964
perf_counter_ns,158125,113240
process_time,0.0002740000000000034,0.00019199999999999773
process_time_ns,272000,192000
time,0.0001552104949951172,0.00011396408081054688
time_ns,155000,113000
monotonic,0.00015432900000000166,0.00011494899999999614
monotonic_ns,153839,114622
perf_counter,0.00024647399999999653,0.0009773350000000028
process_time,0.0002879999999999966,0.00020199999999999385
time,0.00015807151794433594,0.00011491775512695312
monotonic,0.0001553570000000018,0.0001152130000000029
perf_counter,8.991700087790377e-05,5.062499985797331e-05
perf_counter_ns,55916,49750
process_time,5.9999999999997555e-05,4.700000000000537e-05
process_time_ns,55000,47000
time,5.507469177246094e-05,4.792213439941406e-05
time_ns,118000,97000
monotonic,8.42910012579523e-05,6.683299943688326e-05
monotonic_ns,75166,64584
perf_counter,6.674999895039946e-05,0.00040862499736249447
process_time,6.400000000000156e-05,5.400000000000543e-05
time,6.198883056640625e-05,6.079673767089844e-05
monotonic,6.650000068475492e-05,5.345799945644103e-05
perf_counter,7.108299905667081e-05,8.720899859326892e-05
perf_counter_ns,57834,47792
process_time,5.7999999999999025e-05,4.900000000000043e-05
process_time_ns,54000,47000
time,5.412101745605469e-05,4.696846008300781e-05
time_ns,54000,47000
monotonic,5.379200229072012e-05,4.733300011139363e-05
monotonic_ns,53834,46000
perf_counter,5.504200089490041e-05,0.00032912499955273233
process_time,5.6000000000000494e-05,4.70000000000019e-05
time,5.4836273193359375e-05,4.696846008300781e-05
monotonic,5.374999818741344e-05,4.629199975170195e-05
perf_counter,6.87909996486269e-05,4.845900184591301e-05
perf_counter_ns,228208,102000
process_time,7.500000000000215e-05,4.899999999999696e-05
process_time_ns,60000,50000
time,5.602836608886719e-05,4.887580871582031e-05
time_ns,54000,48000
monotonic,5.4459000239148736e-05,5.554200106416829e-05
monotonic_ns,55958,47583
perf_counter,5.608300125459209e-05,0.0003195000026607886
process_time,6.199999999999956e-05,5.5999999999997024e-05
time,5.507469177246094e-05,4.696846008300781e-05
monotonic,5.945799784967676e-05,5.374999818741344e-05
perf_counter,7.09589985490311e-05,5.6416000006720424e-05
perf_counter_ns,61083,53167
process_time,0.0001020000000000014,5.9000000000000025e-05
process_time_ns,100000,74000
time,5.698204040527344e-05,4.887580871582031e-05
time_ns,55000,47000
monotonic,8.024999988265336e-05,0.0002933750001830049
monotonic_ns,58167,81625
perf_counter,7.212499986053444e-05,5.895800131838769e-05
process_time,6.399999999999809e-05,5.6000000000000494e-05
time,6.604194641113281e-05,5.602836608886719e-05
monotonic,6.262499664444476e-05,4.754200199386105e-05
perf_counter,6.57499986118637e-05,0.00011133299994980916
perf_counter_ns,61000,54625
process_time,5.9999999999997555e-05,5.400000000000196e-05
process_time_ns,58000,50000
time,5.984306335449219e-05,4.887580871582031e-05
time_ns,58000,53000
monotonic,5.654199776472524e-05,5.4457999794976786e-05
monotonic_ns,58125,50417
perf_counter,5.7375000324100256e-05,0.0005379169997468125
process_time,6.199999999999956e-05,4.900000000000043e-05
time,5.507469177246094e-05,5.1021575927734375e-05
monotonic,5.78339968342334e-05,4.583299960359e-05
perf_counter,6.937499711057171e-05,0.00012587499804794788
perf_counter_ns,85209,49834
process_time,7.700000000000068e-05,6.400000000000156e-05
process_time_ns,59000,48000
time,6.318092346191406e-05,5.507469177246094e-05
time_ns,63000,67000
monotonic,6.554200081154704e-05,5.662500188918784e-05
monotonic_ns,62208,62417
perf_counter,5.595800030278042e-05,0.0003512499970383942
process_time,6.0999999999998555e-05,5.6000000000000494e-05
time,6.198883056640625e-05,5.2928924560546875e-05
monotonic,5.4749998525949195e-05,5.4332998843165115e-05
